farm_id,region,crop_type,planting_date,harvest_date,area_ha,yield_kg,irrigation_type,soil_type,fertilizer_used,pesticide_used,rainfall_mm,avg_temperature_c,farmer_age,organic,planting_year,harvest_year,planting_month,growing_days,days_since_harvest
1035,East,Barley,2020-08-09,2020-11-25,23.18,66774,Drip,Sandy,Organic,Insecticide,1574.1,28.2,55,Yes,2020,2020,2020-08,108,1659
1036,East,Corn,2023-03-31,2023-09-13,47.28,239747,Sprinkler,Sandy,Phosphate-based,Herbicide,1526.5,19.7,44,no,2023,2023,2023-03,166,637
1037,East,Corn,2020-02-22,2020-06-24,33.84,178341,None,Loam,Mixed,Herbicide,709.9,27.9,27,yes,2020,2020,2020-02,123,1813
1038,West,Rice,2025-03-17,2025-07-25,3.71,15192,Flood,Silt,Phosphate-based,Insecticide,1538.2,30.0,66,No,2025,2025,2025-03,130,-44
1039,South,Wheat,2021-09-30,2022-01-06,23.55,93282,None,Clay,Mixed,Herbicide,1590.6,28.8,63,no,2021,2022,2021-09,98,1252
1040,West,Soybean,2023-03-25,2023-07-04,12.39,36372,Unknown,Peat,None,Mixed,1113.5,26.9,34,yes,2023,2023,2023-03,101,708
1041,South,Rice,2023-10-19,2024-03-06,23.76,95593,Sprinkler,Sandy,None,None,1119.8,11.2,50,no,2023,2024,2023-10,139,462
1042,East,Rice,2025-02-02,2025-07-13,23.05,94001,Sprinkler,Clay,Phosphate-based,Insecticide,1543.5,26.5,34,yes,2025,2025,2025-02,161,-32
1043,East,Soybean,2022-02-07,2022-06-27,29.32,92690,None,Sandy,Mixed,Fungicide,1652.4,22.0,64,No,2022,2022,2022-02,140,1080
1044,West,Barley,2022-03-23,2022-08-30,18.16,57430,Flood,Clay,Nitrogen-based,Insecticide,740.7,34.0,37,yes,2022,2022,2022-03,160,1016
1045,West,Wheat,2025-04-12,2025-08-21,8.63,21117,Flood,Clay,None,Insecticide,1623.0,25.2,45,No,2025,2025,2025-04,131,-71
1046,South,Soybean,2024-01-04,2024-05-08,25.43,72624,Sprinkler,Clay,Organic,Insecticide,1647.0,25.2,58,no,2024,2024,2024-01,125,399
1047,West,Rice,2021-02-10,2021-07-16,41.6,197420,Drip,Sandy,Organic,Mixed,544.8,34.9,68,no,2021,2021,2021-02,156,1426
1048,South,Rice,2020-06-04,2020-10-30,33.37,165869,Sprinkler,Silt,Organic,Mixed,1462.2,12.3,56,No,2020,2020,2020-06,148,1685
1049,West,Barley,2023-04-27,2023-07-27,17.25,45391,Drip,Clay,None,Fungicide,454.4,16.9,33,No,2023,2023,2023-04,91,685
1050,South,Cotton,2023-11-15,2024-05-12,46.81,86957,Drip,Peat,Mixed,Fungicide,276.8,26.4,54,No,2023,2024,2023-11,179,395
1051,West,Soybean,2024-08-28,2025-02-13,45.65,98002,Flood,Clay,Nitrogen-based,Unknown,1191.6,17.9,25,No,2024,2025,2024-08,169,118
1052,South,Corn,2023-07-08,2023-12-20,10.86,56809,Flood,Silt,Phosphate-based,Mixed,1826.4,18.7,36,no,2023,2023,2023-07,165,539
1053,North,Soybean,2021-05-12,2021-10-15,2.45,6798,Flood,Loam,None,Mixed,167.4,32.3,68,No,2021,2021,2021-05,156,1335
1054,West,Barley,2020-07-27,2020-12-17,37.19,96113,Drip,Clay,None,Insecticide,1670.4,24.5,59,No,2020,2020,2020-07,143,1637
1055,North,Wheat,2023-11-28,2024-03-11,41.47,121763,Drip,Sandy,Nitrogen-based,Fungicide,1062.3,12.6,48,yes,2023,2024,2023-11,104,457
1056,West,Soybean,2024-05-01,2024-09-21,48.41,83742,Drip,Sandy,Mixed,Insecticide,1735.7,17.8,64,yes,2024,2024,2024-05,143,263
1057,South,Soybean,2021-09-09,2021-12-27,44.55,136592,Drip,Clay,Nitrogen-based,Herbicide,1702.6,11.9,69,yes,2021,2021,2021-09,109,1262
1058,South,Cotton,2024-10-07,2025-01-23,30.23,46267,Drip,Silt,Mixed,Mixed,1763.0,23.9,34,No,2024,2025,2024-10,108,139
1059,South,Soybean,2023-11-02,2024-04-12,26.74,70608,Drip,Peat,Mixed,Insecticide,1560.9,14.3,48,no,2023,2024,2023-11,162,425
1060,North,Wheat,2023-05-14,2023-10-26,1.88,5841,Sprinkler,Clay,None,Insecticide,1701.7,31.4,65,No,2023,2023,2023-05,165,594
1061,South,Corn,2024-07-07,2024-12-18,12.71,63986,Sprinkler,Peat,Organic,Fungicide,434.4,24.4,42,No,2024,2024,2024-07,164,175
1062,South,Corn,2020-09-04,2020-12-15,23.25,117449,Sprinkler,Silt,Phosphate-based,Mixed,677.3,11.5,32,No,2020,2020,2020-09,102,1639
1063,West,Barley,2024-06-18,2024-09-29,31.61,75075,Flood,Loam,Nitrogen-based,Fungicide,560.7,17.5,70,no,2024,2024,2024-06,103,255
1064,East,Soybean,2023-03-05,2023-08-14,28.08,66745,Unknown,Sandy,Organic,Herbicide,1510.6,25.4,67,Yes,2023,2023,2023-03,162,667
1065,North,Soybean,2024-05-21,2024-08-31,37.26,106688,Unknown,Peat,Nitrogen-based,Insecticide,391.9,18.4,37,No,2024,2024,2024-05,102,284
1066,South,Wheat,2020-03-25,2020-07-29,14.35,51219,Sprinkler,Peat,Nitrogen-based,Mixed,446.2,22.8,40,no,2020,2020,2020-03,126,1778
1067,North,Soybean,2021-12-12,2022-05-19,28.47,66681,Sprinkler,Clay,Mixed,Insecticide,1770.0,32.7,38,No,2021,2022,2021-12,158,1119
1068,South,Soybean,2022-12-27,2023-05-10,4.86,9306,Sprinkler,Sandy,Organic,Mixed,1441.2,18.8,33,no,2022,2023,2022-12,134,763
1069,North,Corn,2022-05-27,2022-10-16,20.98,92647,None,Clay,Organic,Mixed,1763.2,18.4,33,no,2022,2022,2022-05,142,969
1070,South,Wheat,2023-09-16,2024-01-17,37.63,144262,Drip,Peat,Nitrogen-based,Fungicide,364.8,30.5,29,no,2023,2024,2023-09,123,511
1071,South,Wheat,2022-01-28,2022-06-16,34.82,93191,Sprinkler,Clay,Phosphate-based,Herbicide,858.1,18.0,35,no,2022,2022,2022-01,139,1091
1072,South,Barley,2020-05-21,2020-11-10,49.54,136689,Flood,Peat,Phosphate-based,Herbicide,638.0,11.9,43,no,2020,2020,2020-05,173,1674
1073,East,Wheat,2022-11-02,2023-04-03,14.26,51865,Flood,Loam,Mixed,Fungicide,118.4,14.5,62,No,2022,2023,2022-11,152,800
1074,South,Soybean,2023-08-19,2024-01-29,25.16,57928,Sprinkler,Clay,Phosphate-based,Insecticide,640.6,33.7,34,yes,2023,2024,2023-08,163,499
1075,West,Cotton,2021-11-29,2022-05-15,16.81,32785,Sprinkler,Clay,Nitrogen-based,Fungicide,821.2,33.3,40,no,2021,2022,2021-11,167,1123
1076,North,Rice,2020-01-26,2020-06-24,22.31,99875,Flood,Sandy,Organic,Fungicide,275.2,15.6,53,no,2020,2020,2020-01,150,1813
1077,South,Wheat,2024-10-05,2025-01-07,42.92,161821,Sprinkler,Silt,Nitrogen-based,Herbicide,1176.3,23.8,29,no,2024,2025,2024-10,94,155
1078,West,Rice,2022-05-10,2022-08-30,34.37,124167,Sprinkler,Peat,Phosphate-based,Fungicide,828.0,13.4,42,no,2022,2022,2022-05,112,1016
1079,North,Corn,2024-08-11,2024-12-14,44.18,267027,Flood,Sandy,Mixed,Insecticide,188.3,26.9,66,No,2024,2024,2024-08,125,179
1080,North,Cotton,2022-09-30,2023-02-18,10.57,20247,Sprinkler,Silt,Mixed,Herbicide,1437.6,14.6,66,no,2022,2023,2022-09,141,844
1081,East,Soybean,2020-08-04,2020-11-20,43.73,94796,Flood,Sandy,Phosphate-based,Insecticide,1485.6,11.2,68,no,2020,2020,2020-08,108,1664
1082,West,Cotton,2022-06-06,2022-11-22,3.46,7179,Drip,Clay,Nitrogen-based,Mixed,1685.5,30.6,59,no,2022,2022,2022-06,169,932
1083,West,Barley,2022-01-11,2022-06-27,44.49,102941,Sprinkler,Sandy,Unknown,Insecticide,1022.5,18.1,60,No,2022,2022,2022-01,167,1080
1084,South,Soybean,2023-07-25,2024-01-18,16.79,44946,Flood,Clay,None,Herbicide,1940.5,12.7,46,no,2023,2024,2023-07,177,510
1085,South,Corn,2024-12-30,2025-06-26,16.07,118311,Unknown,Clay,Organic,Insecticide,1836.7,30.8,48,No,2024,2025,2024-12,178,-15
1086,South,Wheat,2024-08-24,2025-01-12,25.85,90410,Sprinkler,Sandy,None,Herbicide,1147.6,29.1,36,No,2024,2025,2024-08,141,150
1087,South,Rice,2022-07-30,2022-11-01,47.06,185278,None,Sandy,Nitrogen-based,Insecticide,945.4,27.1,63,Yes,2022,2022,2022-07,94,953
1088,South,Corn,2023-12-19,2024-05-07,2.87,16614,Flood,Sandy,Organic,None,105.8,32.8,36,no,2023,2024,2023-12,140,400
1089,South,Rice,2020-11-09,2021-03-21,17.94,61733,Sprinkler,Sandy,Phosphate-based,Mixed,1450.9,22.2,59,no,2020,2021,2020-11,132,1543
1090,West,Soybean,2022-06-10,2022-12-05,42.9,94964,None,Loam,Nitrogen-based,Herbicide,1173.4,13.2,43,yes,2022,2022,2022-06,178,919
1091,South,Cotton,2020-12-26,2021-04-25,20.1,39734,Drip,Clay,Nitrogen-based,Insecticide,1881.3,11.5,61,No,2020,2021,2020-12,120,1508
1092,South,Soybean,2024-02-11,2024-05-17,10.36,26241,Sprinkler,Peat,Nitrogen-based,None,1229.0,18.0,38,no,2024,2024,2024-02,96,390
1093,South,Wheat,2022-12-04,2023-05-03,21.53,52059,Sprinkler,Clay,Organic,Mixed,1986.4,12.2,47,no,2022,2023,2022-12,150,770
1094,West,Barley,2023-08-25,2023-12-27,19.58,52303,Drip,Sandy,Mixed,Insecticide,1722.3,23.4,64,No,2023,2023,2023-08,124,532
1095,South,Corn,2021-07-07,2021-11-21,45.81,224082,Flood,Peat,None,Mixed,1911.8,10.4,46,no,2021,2021,2021-07,137,1298
1096,South,Wheat,2023-06-15,2023-09-15,38.22,141180,Sprinkler,Silt,Mixed,Fungicide,722.6,21.1,35,No,2023,2023,2023-06,92,635
1097,East,Soybean,2024-07-13,2024-11-23,25.5,51382,Sprinkler,Silt,Organic,Fungicide,383.7,14.5,26,no,2024,2024,2024-07,133,200
1098,East,Corn,2025-02-26,2025-07-04,49.42,195726,None,Peat,Nitrogen-based,Mixed,1614.1,19.2,34,no,2025,2025,2025-02,128,-23
1099,South,Wheat,2023-01-07,2023-05-16,23.53,72450,Flood,Peat,Organic,None,1593.8,26.9,67,No,2023,2023,2023-01,129,757
1100,East,Wheat,2024-05-05,2024-09-07,3.38,11890,None,Clay,None,Fungicide,501.8,18.8,29,No,2024,2024,2024-05,125,277
1101,South,Corn,2022-09-17,2023-02-16,13.48,72976,Sprinkler,Silt,Nitrogen-based,Herbicide,1553.0,18.5,54,No,2022,2023,2022-09,152,846
1102,South,Cotton,2022-08-10,2023-02-05,22.09,46185,Flood,Sandy,Phosphate-based,Fungicide,1205.7,34.8,45,No,2022,2023,2022-08,179,857
1103,South,Barley,2022-06-11,2022-12-05,8.27,22153,Drip,Loam,Organic,Mixed,308.1,28.0,57,no,2022,2022,2022-06,177,919
1104,East,Corn,2024-08-18,2024-11-28,47.4,261035,Sprinkler,Peat,Nitrogen-based,Mixed,1053.4,22.8,49,Yes,2024,2024,2024-08,102,195
1105,South,Barley,2024-02-06,2024-06-04,38.46,121044,Drip,Sandy,Organic,None,1869.2,24.5,70,no,2024,2024,2024-02,119,372
1106,West,Cotton,2023-04-28,2023-08-13,13.78,26496,Sprinkler,Loam,Nitrogen-based,Insecticide,1062.3,25.5,31,no,2023,2023,2023-04,107,668
1107,West,Rice,2021-07-03,2021-11-08,29.74,102032,Sprinkler,Loam,Mixed,Insecticide,1598.5,10.6,64,no,2021,2021,2021-07,128,1311
1108,South,Corn,2021-10-22,2022-03-17,36.21,155464,Flood,Loam,Mixed,None,154.9,12.0,52,no,2021,2022,2021-10,146,1182
1109,South,Cotton,2024-10-10,2025-02-18,47.09,106593,Flood,Peat,Nitrogen-based,None,1483.4,26.2,40,No,2024,2025,2024-10,131,113
1110,South,Cotton,2021-05-17,2021-09-18,44.14,67830,Sprinkler,Silt,Organic,Insecticide,1899.0,19.1,69,No,2021,2021,2021-05,124,1362
1111,East,Wheat,2024-08-28,2025-01-18,26.0,97621,Sprinkler,Clay,Organic,Mixed,1049.1,11.4,61,yes,2024,2025,2024-08,143,144
1112,East,Wheat,2025-03-29,2025-09-12,38.85,108575,Sprinkler,Loam,Mixed,Insecticide,741.6,17.4,27,no,2025,2025,2025-03,167,-93
1113,South,Barley,2020-06-26,2020-12-15,28.33,83006,Drip,Peat,Organic,Fungicide,1328.6,13.3,69,no,2020,2020,2020-06,172,1639
1114,North,Soybean,2021-07-25,2021-11-03,27.86,76981,Sprinkler,Sandy,Mixed,Insecticide,1840.9,32.9,43,No,2021,2021,2021-07,101,1316
1115,South,Rice,2024-12-10,2025-04-03,6.18,22184,Flood,Clay,Nitrogen-based,Fungicide,435.9,15.1,36,yes,2024,2025,2024-12,114,69
1116,West,Soybean,2022-07-12,2022-12-05,6.74,15687,Drip,Sandy,Mixed,Mixed,867.0,13.6,43,no,2022,2022,2022-07,146,919
1117,West,Soybean,2021-05-14,2021-09-08,26.71,68096,Drip,Sandy,Nitrogen-based,Insecticide,397.0,25.7,35,yes,2021,2021,2021-05,117,1372
1118,South,Rice,2024-03-16,2024-08-05,13.81,48166,Drip,Peat,Nitrogen-based,None,1043.6,23.0,27,Yes,2024,2024,2024-03,142,310
1119,South,Rice,2022-08-09,2023-01-08,1.54,5173,Drip,Clay,Phosphate-based,Insecticide,1126.8,24.4,26,No,2022,2023,2022-08,152,885
1120,North,Soybean,2023-03-13,2023-08-16,36.28,77397,None,Silt,Mixed,Mixed,1894.0,20.9,70,no,2023,2023,2023-03,156,665
1121,North,Corn,2023-06-03,2023-10-18,2.11,12463,Drip,Silt,Mixed,Insecticide,883.8,21.7,50,no,2023,2023,2023-06,137,602
1122,South,Soybean,2023-09-30,2024-01-05,29.97,79397,Drip,Sandy,Phosphate-based,Insecticide,1177.2,29.5,46,yes,2023,2024,2023-09,97,523
1123,South,Soybean,2022-02-15,2022-07-20,27.19,59887,Sprinkler,Clay,Phosphate-based,None,1782.0,15.5,41,no,2022,2022,2022-02,155,1057
1124,South,Rice,2021-11-19,2022-03-09,48.46,219216,Drip,Silt,Nitrogen-based,None,710.7,19.9,58,no,2021,2022,2021-11,110,1190
1125,South,Barley,2020-02-28,2020-06-05,24.47,60933,Sprinkler,Sandy,Phosphate-based,Mixed,1380.9,33.9,39,no,2020,2020,2020-02,98,1832
1126,West,Corn,2022-10-09,2023-02-15,3.65,12910,Flood,Loam,Mixed,Herbicide,1538.6,14.7,36,yes,2022,2023,2022-10,129,847
1127,North,Corn,2024-10-08,2025-04-06,27.81,153583,Flood,Loam,Nitrogen-based,Herbicide,728.0,17.3,40,yes,2024,2025,2024-10,180,66
1128,North,Cotton,2021-10-27,2022-03-30,42.13,105066,Sprinkler,Clay,Phosphate-based,Insecticide,412.2,14.8,40,No,2021,2022,2021-10,154,1169
1129,West,Rice,2021-01-07,2021-05-28,49.84,216047,Unknown,Silt,Nitrogen-based,Mixed,1055.5,10.5,63,yes,2021,2021,2021-01,141,1475
1130,West,Cotton,2022-09-25,2023-01-10,21.8,31256,Flood,Peat,Nitrogen-based,None,777.9,16.7,30,yes,2022,2023,2022-09,107,883
1131,North,Rice,2021-03-10,2021-08-14,16.35,65168,Sprinkler,Peat,Mixed,Mixed,606.3,11.2,70,No,2021,2021,2021-03,157,1397
1132,West,Cotton,2021-12-27,2022-06-07,45.38,87021,Drip,Clay,Nitrogen-based,Herbicide,1949.5,13.9,32,no,2021,2022,2021-12,162,1100
1133,South,Cotton,2024-06-21,2024-09-22,9.97,21071,Unknown,Peat,Organic,Mixed,1054.1,19.1,49,No,2024,2024,2024-06,93,262
1134,East,Barley,2021-06-13,2021-10-03,30.96,75670,Unknown,Sandy,Nitrogen-based,Mixed,1727.3,10.5,43,No,2021,2021,2021-06,112,1347
1135,North,Wheat,2021-11-28,2022-03-22,20.58,58651,None,Silt,Organic,Herbicide,471.1,28.8,43,No,2021,2022,2021-11,114,1177
1136,West,Soybean,2021-07-26,2021-11-18,2.53,4977,Unknown,Loam,Nitrogen-based,None,1884.9,29.9,36,no,2021,2021,2021-07,115,1301
1137,South,Wheat,2024-12-07,2025-03-14,17.69,54835,Flood,Sandy,Mixed,None,1609.4,20.3,33,No,2024,2025,2024-12,97,89
1138,South,Wheat,2023-05-05,2023-09-03,13.63,32408,Sprinkler,Clay,Phosphate-based,Fungicide,1636.5,34.6,65,No,2023,2023,2023-05,121,647
1139,West,Rice,2023-12-07,2024-03-10,34.46,146884,Sprinkler,Clay,Mixed,None,840.6,27.0,53,No,2023,2024,2023-12,94,458
1140,South,Rice,2024-12-07,2025-05-04,47.47,168502,Flood,Loam,Organic,Herbicide,1022.7,28.6,51,No,2024,2025,2024-12,148,38
1141,South,Soybean,2021-07-19,2021-10-23,13.77,18203,Sprinkler,Loam,Mixed,Herbicide,1227.4,14.8,29,No,2021,2021,2021-07,96,1327
1142,South,Cotton,2023-02-12,2023-06-28,40.67,91024,Flood,Loam,Phosphate-based,Insecticide,1600.6,30.9,50,No,2023,2023,2023-02,136,714
1143,South,Soybean,2020-01-21,2020-07-19,3.24,8700,Flood,Loam,Unknown,None,1713.2,33.6,54,Yes,2020,2020,2020-01,180,1788
1144,North,Wheat,2022-11-24,2023-03-19,27.14,97943,Drip,Loam,Phosphate-based,Mixed,248.3,15.9,38,Yes,2022,2023,2022-11,115,815
1145,West,Wheat,2025-04-25,2025-08-28,3.99,8217,Flood,Clay,Mixed,Mixed,1817.7,27.2,57,no,2025,2025,2025-04,125,-78
1146,East,Corn,2021-01-26,2021-06-12,46.73,210709,Sprinkler,Silt,None,Insecticide,1881.2,28.7,59,No,2021,2021,2021-01,137,1460
1147,South,Corn,2020-06-24,2020-11-20,38.43,195942,None,Sandy,Nitrogen-based,Fungicide,1226.5,17.6,35,No,2020,2020,2020-06,149,1664
1148,North,Rice,2021-05-09,2021-10-10,33.07,143623,Sprinkler,Peat,Mixed,Fungicide,454.8,21.9,28,Yes,2021,2021,2021-05,154,1340
1149,West,Wheat,2024-01-14,2024-06-02,41.28,96665,Sprinkler,Sandy,Unknown,Fungicide,1655.0,12.4,57,No,2024,2024,2024-01,140,374
1150,South,Cotton,2022-04-12,2022-09-30,32.55,69313,Flood,Loam,Phosphate-based,Insecticide,1142.3,14.3,30,no,2022,2022,2022-04,171,985
1151,West,Wheat,2022-09-27,2023-01-10,48.46,132911,Drip,Sandy,Nitrogen-based,Insecticide,1652.7,11.5,52,No,2022,2023,2022-09,105,883
1152,South,Corn,2023-02-11,2023-08-07,35.84,129335,Sprinkler,Clay,Organic,Fungicide,1648.1,24.0,34,no,2023,2023,2023-02,177,674
1153,South,Wheat,2024-04-01,2024-07-03,46.27,123179,Unknown,Peat,Phosphate-based,Fungicide,264.8,25.6,60,No,2024,2024,2024-04,93,343
1154,East,Wheat,2021-05-07,2021-09-04,26.1,84341,Drip,Peat,None,Herbicide,1253.3,32.9,50,No,2021,2021,2021-05,120,1376
1155,East,Wheat,2023-11-15,2024-03-31,6.29,13737,None,Silt,Phosphate-based,Herbicide,1018.0,23.6,54,no,2023,2024,2023-11,137,437
1156,West,Barley,2022-09-02,2023-02-01,26.64,81719,Sprinkler,Loam,Unknown,Herbicide,1897.6,16.5,46,no,2022,2023,2022-09,152,861
1157,South,Wheat,2023-08-15,2024-01-28,6.78,21204,Flood,Peat,Organic,Insecticide,663.6,11.5,29,No,2023,2024,2023-08,166,500
1158,West,Wheat,2023-12-28,2024-05-23,29.83,86082,Drip,Loam,Nitrogen-based,Insecticide,491.4,32.1,26,No,2023,2024,2023-12,147,384
1159,North,Corn,2022-10-02,2023-01-22,24.38,92000,Sprinkler,Loam,Nitrogen-based,Insecticide,1804.5,22.0,57,yes,2022,2023,2022-10,112,871
1160,North,Cotton,2022-07-06,2022-12-03,31.32,48029,Drip,Peat,Organic,Insecticide,382.6,28.4,40,yes,2022,2022,2022-07,150,921
1161,West,Soybean,2024-06-11,2024-11-23,1.0,2350,Unknown,Sandy,Mixed,Mixed,1404.4,10.4,31,no,2024,2024,2024-06,165,200
1162,South,Wheat,2020-02-05,2020-07-14,10.14,25286,Sprinkler,Clay,Mixed,None,670.0,22.2,45,No,2020,2020,2020-02,160,1793
1163,West,Corn,2020-07-09,2020-11-20,24.82,117887,None,Sandy,Mixed,Insecticide,1178.9,18.1,59,Yes,2020,2020,2020-07,134,1664
1164,South,Wheat,2021-08-25,2022-01-06,47.55,162040,Sprinkler,Silt,Nitrogen-based,Insecticide,1270.8,10.8,70,no,2021,2022,2021-08,134,1252
1165,South,Barley,2021-03-29,2021-07-17,19.49,52337,Unknown,Clay,Mixed,Insecticide,893.0,29.4,46,Yes,2021,2021,2021-03,110,1425
1166,South,Soybean,2022-04-08,2022-08-09,21.51,51351,Unknown,Peat,Mixed,Insecticide,1952.4,22.8,46,No,2022,2022,2022-04,123,1037
1167,West,Wheat,2023-11-17,2024-05-13,35.88,102801,Sprinkler,Clay,Nitrogen-based,Mixed,350.5,18.3,30,No,2023,2024,2023-11,178,394
1168,South,Rice,2021-05-13,2021-08-22,30.39,140038,Sprinkler,Sandy,Organic,Herbicide,843.7,30.1,57,No,2021,2021,2021-05,101,1389
1169,East,Corn,2021-09-19,2022-01-23,15.3,91341,Unknown,Peat,None,Mixed,917.8,21.2,63,no,2021,2022,2021-09,126,1235
1170,South,Soybean,2023-09-21,2023-12-23,20.84,55397,Sprinkler,Sandy,Nitrogen-based,Mixed,1299.0,10.1,67,No,2023,2023,2023-09,93,536
1171,South,Wheat,2023-04-06,2023-08-23,11.28,34533,Flood,Loam,Mixed,Fungicide,873.8,33.6,49,no,2023,2023,2023-04,139,658
1172,South,Corn,2022-01-25,2022-05-01,48.32,249919,Sprinkler,Peat,Nitrogen-based,Fungicide,284.4,16.4,42,yes,2022,2022,2022-01,96,1137
1173,South,Barley,2022-08-27,2022-12-15,6.97,23696,Unknown,Loam,Phosphate-based,Fungicide,1900.1,30.8,65,no,2022,2022,2022-08,110,909
1174,South,Wheat,2023-02-07,2023-07-20,18.91,60782,Sprinkler,Loam,Organic,Insecticide,890.6,30.4,59,No,2023,2023,2023-02,163,692
1175,North,Wheat,2022-12-23,2023-04-19,1.78,6559,Sprinkler,Peat,Organic,Mixed,751.1,14.1,48,no,2022,2023,2022-12,117,784
1176,South,Wheat,2021-12-05,2022-04-02,11.48,32275,Unknown,Sandy,Nitrogen-based,Herbicide,948.8,21.9,64,no,2021,2022,2021-12,118,1166
1177,East,Barley,2022-05-21,2022-11-09,39.13,87614,Flood,Loam,Mixed,Herbicide,511.5,11.0,64,No,2022,2022,2022-05,172,945
1178,East,Soybean,2024-03-07,2024-07-03,10.46,23525,Flood,Sandy,Nitrogen-based,Herbicide,290.4,18.9,47,Yes,2024,2024,2024-03,118,343
1179,South,Barley,2023-02-01,2023-07-27,4.46,11433,Flood,Silt,Mixed,Fungicide,382.3,28.3,57,no,2023,2023,2023-02,176,685
1180,West,Wheat,2021-11-08,2022-03-04,23.99,89291,Flood,Silt,Organic,Herbicide,416.6,15.9,53,no,2021,2022,2021-11,116,1195
1181,West,Rice,2021-12-21,2022-04-24,0.99,4397,Sprinkler,Loam,Phosphate-based,Mixed,475.6,12.9,34,No,2021,2022,2021-12,124,1144
1182,South,Wheat,2023-12-10,2024-05-31,4.7,12751,Sprinkler,Silt,Phosphate-based,Insecticide,897.9,22.7,39,no,2023,2024,2023-12,173,376
1183,South,Barley,2022-07-18,2022-12-07,40.48,127088,Sprinkler,Loam,Mixed,Mixed,1285.4,23.4,34,No,2022,2022,2022-07,142,917
1184,South,Barley,2021-07-08,2021-12-10,38.69,106226,Flood,Peat,Unknown,Herbicide,1294.9,26.9,50,no,2021,2021,2021-07,155,1279
1185,West,Soybean,2021-09-19,2021-12-20,45.8,142573,Sprinkler,Sandy,Organic,Herbicide,100.2,29.0,64,no,2021,2021,2021-09,92,1269
1186,West,Rice,2021-05-29,2021-11-22,42.8,162630,Drip,Loam,Organic,None,1849.8,27.4,53,No,2021,2021,2021-05,177,1297
1187,East,Soybean,2021-04-17,2021-07-17,34.32,65994,Drip,Loam,Mixed,Herbicide,1663.4,31.1,58,Yes,2021,2021,2021-04,91,1425
1188,West,Cotton,2020-09-04,2021-02-01,3.09,6006,Flood,Peat,Organic,Insecticide,1931.5,15.6,42,No,2020,2021,2020-09,150,1591
1189,South,Rice,2024-01-17,2024-05-02,39.25,149154,Unknown,Peat,None,Mixed,784.0,24.2,26,no,2024,2024,2024-01,106,405
1190,South,Soybean,2021-01-29,2021-07-20,42.35,84542,Sprinkler,Sandy,Nitrogen-based,Insecticide,1363.1,19.0,49,yes,2021,2021,2021-01,172,1422
1191,South,Cotton,2021-10-08,2022-01-28,40.05,87139,Flood,Clay,Nitrogen-based,Fungicide,419.2,34.1,45,no,2021,2022,2021-10,112,1230
1192,North,Cotton,2020-09-01,2021-02-14,25.67,62311,Sprinkler,Loam,Mixed,Insecticide,1652.4,21.0,55,No,2020,2021,2020-09,166,1578
1193,South,Wheat,2024-03-01,2024-05-31,12.03,30013,Flood,Loam,Mixed,Unknown,406.6,34.0,46,No,2024,2024,2024-03,91,376
1194,South,Wheat,2023-01-02,2023-04-30,42.34,145553,Sprinkler,Clay,Nitrogen-based,Insecticide,719.4,29.2,33,no,2023,2023,2023-01,118,773
1195,East,Soybean,2024-04-09,2024-08-09,36.49,82924,Unknown,Sandy,Mixed,None,1032.6,28.0,51,No,2024,2024,2024-04,122,306
1196,South,Cotton,2023-11-14,2024-04-29,49.05,97736,Flood,Peat,Phosphate-based,Mixed,1229.6,22.3,49,No,2023,2024,2023-11,167,408
1197,North,Soybean,2021-01-14,2021-05-23,8.21,20125,Drip,Silt,Organic,Fungicide,1163.3,21.1,49,No,2021,2021,2021-01,129,1480
1198,South,Rice,2021-01-27,2021-07-26,11.67,46506,Drip,Loam,Mixed,Insecticide,294.0,23.2,51,yes,2021,2021,2021-01,180,1416
1199,South,Rice,2021-03-19,2021-09-07,10.98,47036,Drip,Clay,Phosphate-based,Fungicide,901.2,17.3,34,No,2021,2021,2021-03,172,1373
1200,East,Rice,2024-02-21,2024-06-25,39.73,134505,Drip,Loam,Nitrogen-based,None,1853.5,32.6,54,No,2024,2024,2024-02,125,351
1201,South,Cotton,2022-09-18,2023-02-09,9.75,23282,Drip,Sandy,Phosphate-based,Fungicide,1757.5,29.9,28,no,2022,2023,2022-09,144,853
1202,East,Soybean,2021-07-20,2021-12-05,3.8,10217,Drip,Peat,Nitrogen-based,Mixed,1222.5,30.0,45,no,2021,2021,2021-07,138,1284
1203,West,Corn,2024-01-23,2024-06-05,49.93,280940,Sprinkler,Loam,Organic,Mixed,1187.4,20.8,54,No,2024,2024,2024-01,134,371
1204,West,Wheat,2023-04-22,2023-09-17,1.73,4582,Flood,Peat,Phosphate-based,Herbicide,312.2,11.8,57,No,2023,2023,2023-04,148,633
1205,West,Rice,2024-04-05,2024-08-05,41.84,139374,Drip,Sandy,Mixed,Herbicide,480.5,27.1,67,no,2024,2024,2024-04,122,310
1206,South,Rice,2022-12-10,2023-04-06,18.59,87551,Drip,Clay,Phosphate-based,Insecticide,580.0,19.4,50,no,2022,2023,2022-12,117,797
1207,South,Corn,2023-05-07,2023-10-03,42.16,174191,Sprinkler,Sandy,Organic,Mixed,1027.6,31.8,26,No,2023,2023,2023-05,149,617
1208,South,Soybean,2021-08-02,2021-12-08,27.95,71439,Sprinkler,Loam,Mixed,Mixed,1489.6,29.5,47,No,2021,2021,2021-08,128,1281
