Farm_ID,Region,Crop_Type,Planting_Date,Harvest_Date,Area_ha,Yield_kg,Irrigation_Type,Soil_Type,Fertilizer_Used,Pesticide_Used,Rainfall_mm,Avg_Temperature_C,Farmer_Age,Organic
1354,west,Barley,14/08/2021,19/01/2022,31.87,76206,dripp,Peat,nitrogen based,Insecticide,1379.1,16.4,61,No
1355,West,Soybean,18/06/2022,11/10/2022,13.03,33769,none,Peet,organik,fungicid,1025.6,31.4,30,no
1356,suoth,rice,11/09/2020,26/01/2021,27.99,121486,Sprink ler,sand,Organic,Herbicide,432.5,26.4,60,no
1357,west,Wheat,17/08/2022,16/11/2022,26.62,79355,SPRINKLER,Silt,organik,Insecticide,292.6,31.5,68,No
1358,west,rice,11/11/2023,21/03/2024,32.94,132422,dripp,sand,Organic,Insecticide,695.3,16.9,29,No
1359,west,cotton,14/09/2021,18/02/2022,12.04,25683,dripp,LOAM,Nitrogn-based,herbicide,983.9,25.9,27,No
1360,suoth,Wheat,04/12/2023,27/03/2024,43.29,124405,DRIp,silt,Non,MIXED,1320.2,27.9,34,Yes
1361,West,Barley,04/04/2022,05/07/2022,15.81,50174,None,Clay,organik,fungicid,102.4,19.6,37,yes
1362,West,Cotton,14/04/2025,07/10/2025,34.86,84059,SPRINKLER,LOAM,Nitrogn-based,herbicide,1451,30.3,28,No
1363,west,Cotton,11/07/2021,09/10/2021,1.3,2238,dripp,Loam,Nitrogn-based,herbicide,1454.2,10.1,64,No
1364,South,wheat,21/10/2022,09/04/2023,18.95,71918,Flod,silt,nitrogen based,None,944.6,24.9,57,No
1365,East,Barley,10/01/2023,11/05/2023,17.91,47865,Flood,Cl ay,Phyosphate-based,Herbicid,752.5,25.3,58,yes
1366,suoth,Rice,08/10/2022,03/02/2023,27.4,142387,Sprink ler,San dy,none,insecticide,1700.4,23.3,60,no
1367,East,Barley,15/06/2022,10/12/2022,4.1,10980,dripp,loam,Non,herbicide,1590.7,25.8,57,no
1368,East,rice,13/06/2020,25/10/2020,39.61,175251,Sprinkler,San dy,none,fungicid,1968.2,14.2,45,no
1369,West,cotton,09/05/2023,15/09/2023,11.28,24935,DRIp,Lom,Nitrogen-based,Insecticide,806.7,27.1,63,yes
1370,West,Corn,22/03/2020,06/07/2020,34.01,160170,dripp,Cly,none,Herbicid,1823,18.4,29,no
1371,South,Cotton,26/12/2024,08/04/2025,40.26,81397,Flood,San dy,phosphate based,mix ed,266.1,21.3,69,No
1372,East,Soybeans,03/06/2022,20/10/2022,28.31,86061,DRIp,Cly,organik,herbicide,881.8,18.3,37,no
1373,East,cotton,13/02/2024,16/07/2024,37.17,70747,Flood,silt,MIXED,Insecticide,984.2,21.8,64,No
1374,west,barlay,22/10/2021,05/04/2022,33.26,87295,None,PEAT,Nitrogn-based,Insecticide,937.7,25.5,41,No
1375,West,cotton,21/05/2023,27/09/2023,18.1,29936,None,Sandy,Nitrogn-based,herbicide,1287.7,31,34,no
1376,East,cotton,27/05/2021,15/09/2021,40.54,100144,flood,Sandy,phosphate based,herbicide,423.4,22.1,34,no
1377,Soth,wheat,22/02/2020,30/05/2020,15.09,42005,sprnkler,LOAM,Phyosphate-based,Herbicid,1746.3,18.1,26,No
1378,South,corn,06/07/2020,09/10/2020,28.78,169801,Sprinkler,Lom,Phosphate-based,MIXED,1148.4,22.2,62,No
1379,Soth,cotton,13/04/2021,19/08/2021,37.4,68052,Sprinkler,silt,MIXED,Fungi cide,1818,27.2,45,No
1380,Soth,wheat,12/10/2023,16/02/2024,19.26,67908,Drip,silt,Nitrogen-based,fungicid,105,18.7,25,no
1381,suoth,Cotton,08/09/2024,03/02/2025,15.49,34728,Sprink ler,Peat,Mixed,Insectcide,1297,20.4,54,No
1382,suoth,Corn,28/10/2024,02/04/2025,23.24,112218,none,Clay,Nitrogen-based,Insectcide,883.7,24.1,42,no
1383,South,Corn,24/03/2023,06/09/2023,40.99,182376,Sprinkler,Si lt,Mixed,herbicide,1059.7,17.4,59,no
1384,Soth,cotton,17/04/2023,21/09/2023,46.53,83944,Sprinkler,Sandy,organik,none,1513.2,15.2,63,no
1385,East,barlay,12/02/2020,24/06/2020,27.48,69259,Floo d,Cl ay,ORGANIC,Herbicid,531.6,13.5,46,no
1386,West,Wheat,15/04/2024,07/09/2024,33.24,115653,Sprinkler,Silt,Phyosphate-based,Insectcide,489.3,18.8,27,no
1387,South,Cotton,08/10/2023,02/04/2024,45.21,92593,None,Cly,organik,none,1435.7,11.2,30,No
1388,west,wheat,09/08/2024,24/11/2024,5.38,13440,Sprinkler,SANDY,organik,none,1090.6,24.6,60,No
1389,Soth,Cotton,05/07/2021,15/11/2021,11.99,23073,none,LOAM,ORGANIC,herbicide,543.9,14.4,40,no
1390,South,barlay,26/03/2023,25/08/2023,35.59,97693,Drip,Peat,Phyosphate-based,Insecticide,1019.6,19.4,27,No
1391,North,Soybean,23/03/2020,05/08/2020,41.28,70088,None,clay,mixd,Insecticide,973.2,16.7,60,Yes
1392,North,rice,11/04/2024,03/08/2024,42.92,166619,Sprinkler,Clay,Phyosphate-based,Nne,1413.7,25.8,35,No
1393,suoth,barlay,28/03/2024,17/07/2024,21.05,65333,none,Loam,Mixed,herbicide,105.1,31.3,41,No
1394,West,wheat,24/12/2020,14/05/2021,4.92,14455,DRIp,silt,nitrogen based,herbicide,1214.8,25.8,43,No
1395,East,barlay,21/08/2022,21/11/2022,22.17,64444,Floo d,Sandy,Non,none,1250.8,23.6,32,Yes
1396,West,wheat,28/11/2022,27/03/2023,11.92,38358,Sprink ler,PEAT,Organic,Herbicid,1516.5,26.7,38,No
1397,West,Soy,27/08/2023,23/12/2023,14.91,35359,none,clay,nitrogen based,none,1789.5,10.7,50,no
1398,West,Rice,24/06/2022,08/10/2022,38.73,171901,Drip,Si lt,ORGANIC,fungicid,936.4,13.1,49,no
1399,West,wheat,19/02/2025,16/06/2025,4.24,15500,Sprink ler,Peat,organik,Insecticide,750.8,12.4,34,No
1400,west,barlay,23/07/2021,23/10/2021,41.47,89574,Flod,Cly,Nitrogn-based,Herbicid,294.4,12.5,56,No
1401,west,Rice,06/01/2021,20/06/2021,21.67,82196,None,peat,Phosphate-based,Nne,740,16.5,39,No
1402,suoth,wheat,13/04/2023,14/09/2023,30.01,121490,Flood,Clay,Nitrogen-based,herbicide,230.1,23.3,28,no
1403,South,wheat,11/06/2022,30/09/2022,4.94,15199,Sprinkler,silt,Mixed,herbicide,1625.4,12.9,52,No
1404,North,Wheat,24/07/2023,06/11/2023,17.2,51330,Sprinkler,Cl ay,phosphate based,mixed,1633.3,33.4,28,Yes
1405,West,Rice,25/07/2024,08/12/2024,4.94,18995,flood,LOAM,phosphate based,Mixed,892.8,31.4,37,No
1406,suoth,Soybean,04/10/2022,26/03/2023,48.1,143237,SPRINKLER,Loam,Mi xed,None,593.3,34.3,36,yes
1407,South,barlay,05/07/2020,07/10/2020,40.46,97331,Flod,LOAM,ORGANIC,Fungicide,324.2,11.1,39,No
1408,North,barlay,20/08/2022,05/01/2023,23.25,74144,Dr ip,silt,Phosphate-based,herbicide,1717.4,31.3,53,no
1409,Soth,Barley,13/12/2021,02/06/2022,11.57,31051,Sprinkler,Peat,mixd,Nne,1767.2,30.1,47,no
1410,East,Rice,16/04/2022,16/08/2022,46.71,165824,sprnkler,Cl ay,nitrogen based,fungicid,606,32.6,37,yes
1411,west,Cotton,13/11/2021,20/04/2022,17.56,33902,dripp,San dy,phosphate based,Nne,1281.3,23.2,62,No
1412,Soth,barlay,19/10/2021,06/04/2022,8.47,23551,Sprinkler,San dy,Nitrogen-based,Insectcide,591.4,29.7,70,yes
1413,North,rice,04/10/2023,08/01/2024,28.38,105044,Drip,LOAM,nitrogen based,Fungicide,527.7,11.3,59,no
1414,Soth,Barley,02/08/2020,15/01/2021,47.22,154284,None,SANDY,none,insecticide,140.3,11.9,64,No
1415,East,Rice,22/10/2024,26/01/2025,0.69,2452,Dr ip,clay,Mi xed,mixed,1196.6,13,36,no
1416,suoth,Cotton,25/11/2020,18/05/2021,12.29,25096,SPRINKLER,Silt,Mixed,Fungi cide,384.9,32.9,54,No
1417,North,Cotton,06/11/2021,17/02/2022,46.95,101469,Floo d,Loam,mixd,Fungi cide,123.5,11.5,70,no
1418,Soth,cotton,23/04/2022,13/10/2022,8.97,18289,DRIp,Cly,Phyosphate-based,Insecticide,299.2,12.5,29,No
1419,west,Corn,21/11/2023,21/02/2024,6.11,34088,sprnkler,Peat,organik,None,696.2,33.3,26,no
1420,west,Wheat,11/10/2022,15/01/2023,28.72,80556,None,Clay,None,Fungi cide,1371.4,12.7,66,Yes
1421,South,Soybean,13/08/2021,07/02/2022,43.16,117977,Floo d,Cl ay,mixd,mixed,485,31.7,54,No
1422,Soth,corn,18/09/2023,31/12/2023,24.12,132398,Sprinkler,Lom,Nitrogen-based,Insecticide,1786.4,29.7,59,no
1423,West,barlay,19/04/2025,09/09/2025,49.73,159464,SPRINKLER,loam,organik,mixed,648.1,11,34,No
1424,Soth,Soy,31/03/2022,24/08/2022,34.12,61173,SPRINKLER,loam,nitrogen based,Nne,729.3,10.5,33,yes
1425,suoth,Rice,24/07/2024,09/12/2024,4.17,17953,Drip,San dy,Nitrogen-based,Herbicid,514.2,23.4,41,no
1426,North,Rice,06/04/2024,20/07/2024,49.65,225448,Sprinkler,Sandy,Phosphate-based,Herbicide,582.2,34.9,62,No
1427,North,Barley,31/01/2023,10/07/2023,20.69,54356,flood,PEAT,Nitrogn-based,Insectcide,240.9,32,54,no
1428,suoth,Barley,16/03/2020,16/07/2020,14.73,37854,none,clay,Phyosphate-based,Fungi cide,660.1,17.8,65,No
1429,Soth,wheat,20/07/2022,17/12/2022,28.12,75484,Sprink ler,clay,mixd,Herbicid,1733.3,19.7,59,Yes
1430,suoth,Soy,29/06/2020,25/12/2020,15.56,32878,flood,San dy,organik,mix ed,1408,19.7,31,No
1431,East,Rice,06/10/2021,23/01/2022,4.78,21029,dripp,Sandy,ORGANIC,insecticide,1763,28.4,36,no
1432,suoth,Soybeans,31/05/2021,24/09/2021,0.57,1912,Flod,Sandy,Nitrogn-based,Insectcide,299.2,18.5,66,No
1433,west,Soybean,24/10/2021,20/04/2022,22.75,52131,Floo d,Lom,Mi xed,Fungi cide,965.7,13.7,58,No
1434,suoth,wheat,25/08/2020,18/02/2021,41.92,116959,SPRINKLER,SANDY,Nitrogen-based,Nne,535.6,28.7,27,yes
1435,North,wheat,01/05/2024,18/10/2024,28.83,86689,Drip,sand,Nitrogen-based,Fungi cide,1470.3,21.5,57,No
1436,west,Rice,07/04/2022,07/07/2022,49.96,151819,dripp,silt,Phosphate-based,herbicide,1943.5,11.9,64,no
1437,North,barlay,06/11/2024,14/03/2025,14.7,36865,None,peat,Nitrogen-based,herbicide,1649.2,29.8,37,yes
1438,South,Corn,19/11/2022,11/04/2023,14.38,71285,Flood,San dy,Mi xed,insecticide,167,24.6,35,no
1439,West,Soy,16/08/2024,06/02/2025,8.41,18205,Flood,peat,mixd,mix ed,701.7,22.2,64,Yes
1440,North,wheat,03/01/2020,14/04/2020,8.62,30504,sprnkler,Clay,Nitrogn-based,insecticide,154.3,26.8,44,Yes
1441,west,barlay,08/09/2023,29/02/2024,14.62,32991,Dr ip,Sandy,Phosphate-based,Fungicide,176.3,22.6,55,No
1442,South,Soybeans,15/11/2024,20/04/2025,39.75,112805,none,Loam,none,Fungi cide,251.1,26.2,57,no
1443,North,Soybean,16/01/2023,20/05/2023,45.33,138287,SPRINKLER,Si lt,Phyosphate-based,herbicide,625,31.7,58,yes
1444,East,Rice,04/08/2022,20/01/2023,48.77,206250,SPRINKLER,LOAM,Phyosphate-based,Mixed,678,25.3,33,no
1445,suoth,corn,26/04/2022,10/10/2022,12,58762,Floo d,Cl ay,Nitrogen-based,Insecticide,860.9,26.5,31,No
1446,West,cotton,21/04/2020,17/10/2020,44.12,91499,SPRINKLER,clay,organik,Herbicide,869.4,25.3,33,no
1447,North,barlay,19/01/2021,06/05/2021,16.75,43800,Flood,Si lt,MIXED,Insecticide,1565.7,23.3,66,no
1448,South,Corn,27/11/2022,19/04/2023,6.09,21150,SPRINKLER,clay,Nitrogen-based,herbicide,368.7,14.3,50,yes
1449,East,corn,10/01/2022,23/04/2022,43.57,185850,sprnkler,Cl ay,Phosphate-based,herbicide,399.7,18.4,26,No
1450,Soth,rice,29/06/2023,01/12/2023,31.99,127745,DRIp,Lom,None,herbicide,1290.5,27.3,29,no
1451,South,Barley,29/03/2024,14/09/2024,8.65,20802,Floo d,Silt,Nitrogen-based,Herbicide,1186.3,20.6,26,yes
1452,suoth,barlay,17/10/2022,30/01/2023,21.78,57204,Sprink ler,loam,Mixed,fungicid,392.6,20.2,34,No
1453,South,Barley,04/07/2023,07/11/2023,14.72,44178,Dr ip,Lom,Nitrogen-based,insecticide,1719.3,29,55,No
1454,East,Rice,24/06/2022,06/10/2022,36.97,151096,none,Silt,Phosphate-based,Fungicide,725.2,10.1,57,No
1455,South,Barley,05/04/2024,17/07/2024,22.94,74430,dripp,Sandy,organik,Herbicid,797.2,27,68,yes
1456,East,rice,15/04/2020,15/09/2020,49.47,206611,Sprinkler,peat,Nitrogen-based,Fungi cide,898.9,22.2,30,yes
1457,North,Corn,20/02/2021,15/06/2021,3.21,16899,dripp,PEAT,MIXED,Nne,713.1,19.4,38,No
1458,East,Soybean,30/06/2021,14/12/2021,18.07,40348,Drip,Clay,nitrogen based,insecticide,1159.2,18.5,38,No
1459,East,Cotton,29/01/2023,24/05/2023,24.35,38976,Sprinkler,San dy,MIXED,herbicide,838.4,14.3,39,No
1460,West,Wheat,25/09/2020,26/01/2021,25.41,71508,Nne,silt,MIXED,insecticide,592.9,18.4,57,No
1461,East,Soy,14/03/2025,17/08/2025,16.14,35948,Flood,Peet,MIXED,Herbicid,1818.5,19.8,55,yes
1462,East,Soybean,12/08/2021,05/12/2021,36.6,89211,DRIp,Lom,mixd,Fungi cide,685.9,20.9,41,no
1463,Soth,Cotton,16/06/2022,29/10/2022,43.8,73592,Sprinkler,Cl ay,None,MIXED,1427.1,26.8,67,no
1464,North,Soybeans,08/12/2024,06/06/2025,46.97,132264,None,Sandy,MIXED,Fungi cide,759.7,21.3,39,no
1465,suoth,barlay,01/12/2023,21/04/2024,40.35,100593,dripp,Clay,Organic,Herbicide,926.9,29.9,44,Yes
1466,West,barlay,19/09/2022,24/01/2023,42.6,112771,Dr ip,LOAM,none,herbicide,548.3,26,45,No
1467,Soth,wheat,05/09/2020,24/12/2020,27.75,82997,Flood,Lom,none,mix ed,1529.4,14.7,53,no
1468,west,Corn,29/02/2020,03/06/2020,41.38,241757,SPRINKLER,Silt,ORGANIC,Insectcide,1500.7,16.9,33,no
1469,North,barlay,14/07/2023,21/12/2023,15.52,54919,Drip,Sandy,Phosphate-based,mix ed,142.3,12,53,No
1470,North,corn,31/05/2023,31/10/2023,20.22,128813,sprnkler,Cl ay,Nitrogen-based,Insecticide,214.4,33.6,68,no
1471,west,Cotton,24/06/2024,18/10/2024,16.19,26154,Drip,Cly,None,mixed,1852.5,32.2,58,No
1472,suoth,Corn,05/05/2021,30/10/2021,23.64,111584,flood,San dy,Nitrogn-based,mix ed,1788.8,12.1,33,no
1473,East,cotton,24/12/2023,23/05/2024,14.64,26805,flood,Loam,Nitrogn-based,Fungicide,1061.6,24.4,54,no
1474,Soth,corn,20/11/2020,01/04/2021,48.1,253858,Sprinkler,Loam,phosphate based,None,1037.4,34,41,Yes
1475,South,barlay,28/09/2021,26/01/2022,15.99,46849,Sprink ler,peat,ORGANIC,Insecticide,1643.6,28.7,28,Yes
1476,West,Barley,02/02/2023,03/05/2023,5.35,13669,Flood,loam,organik,mix ed,363.1,22.3,64,No
1477,South,rice,29/01/2020,29/04/2020,26.58,95763,Sprink ler,SANDY,organik,MIXED,1342,16,56,Yes
1478,west,Barley,05/02/2023,30/07/2023,3.33,7928,Sprink ler,Silt,ORGANIC,Herbicide,1004.4,17,56,Yes
1479,North,corn,15/04/2022,25/07/2022,5.97,17965,flood,silt,nitrogen based,Insecticide,1512.3,28.4,31,no
1480,suoth,Soybeans,09/07/2020,21/10/2020,11.36,22869,sprnkler,Clay,Nitrogn-based,Mixed,157.2,29.5,62,no
1481,North,barlay,05/04/2021,15/09/2021,23.49,74323,sprnkler,Lom,ORGANIC,insecticide,1226.2,23.2,56,no
1482,West,Soybeans,19/09/2024,13/03/2025,21.95,66931,Flood,Peet,Nitrogen-based,Mixed,1157.8,13,29,no
1483,North,Soybeans,12/02/2025,15/07/2025,40.08,120458,Sprink ler,Loam,Nitrogen-based,Mixed,1697.6,33.3,66,No
1484,North,Cotton,20/08/2020,07/12/2020,37.1,84319,SPRINKLER,silt,Mi xed,mix ed,1386,31.1,27,no
1485,West,Soy,03/08/2022,12/11/2022,21.6,45803,Drip,clay,organik,Nne,1772.3,13.5,44,no
1486,Soth,Cotton,23/04/2025,25/09/2025,17.02,28008,Dr ip,Peet,Mixed,Nne,1785.8,11.4,41,no
1487,Soth,Rice,28/08/2020,05/12/2020,16.17,47109,None,LOAM,Phyosphate-based,none,875.5,23.4,40,No
1488,West,Wheat,19/08/2023,29/11/2023,38.81,106244,Sprinkler,clay,None,mix ed,361.1,17.1,35,no
1489,suoth,corn,31/08/2024,31/12/2024,3.08,15601,DRIp,Loam,Mi xed,Insectcide,1297.5,17.1,37,no
1490,west,Soybean,11/11/2020,02/05/2021,1.13,2397,flood,Sandy,phosphate based,none,1760.1,12.2,42,yes
1491,North,Wheat,17/10/2022,13/02/2023,39.88,127376,sprnkler,LOAM,Phyosphate-based,Herbicid,242.4,33.8,38,No
1492,suoth,cotton,25/03/2025,20/08/2025,24.12,52956,SPRINKLER,Sandy,Nitrogen-based,Insecticide,1160.1,30.8,58,no
1493,North,rice,07/01/2024,13/05/2024,6.98,25932,dripp,Sandy,nitrogen based,Mixed,318.5,12.8,36,No
1494,west,Cotton,20/08/2021,21/12/2021,12.16,19431,Flood,Silt,organik,Fungi cide,151.3,31.9,46,Yes
1495,Soth,Cotton,08/11/2022,06/04/2023,46.66,112650,sprnkler,Peet,none,fungicid,1391.3,27.1,45,No
1496,suoth,Corn,15/12/2023,20/03/2024,43.05,216384,Sprink ler,Lom,Mixed,None,1395.5,18.1,50,no
1497,East,Wheat,13/07/2021,23/10/2021,35.63,138014,dripp,clay,mixd,mix ed,1241.3,31.8,66,no
1498,East,wheat,30/04/2022,20/08/2022,24.37,74123,Sprinkler,Si lt,Organic,Herbicide,1732.5,25,63,no
1499,East,Corn,05/09/2024,09/12/2024,26.26,134494,sprnkler,silt,phosphate based,Fungicide,253.7,31.2,26,No
1500,Soth,Soybean,15/09/2022,20/01/2023,48.77,104285,sprnkler,Silt,phosphate based,none,300,21.7,40,no
1501,Soth,Corn,25/08/2022,08/01/2023,48.31,226203,Floo d,Sandy,Organic,none,1742.6,22.5,58,No
1502,west,Wheat,14/05/2021,06/11/2021,11.16,25651,Flod,Si lt,Nitrogen-based,None,1056.2,17.3,35,no
1503,North,corn,24/07/2022,01/12/2022,40.65,162286,flood,silt,Nitrogen-based,insecticide,618.8,19.7,43,no
1504,west,barlay,02/02/2023,26/06/2023,10.26,31921,Sprink ler,LOAM,phosphate based,Fungicide,1502.5,24.2,54,No
1505,west,barlay,23/10/2020,04/02/2021,11.07,29682,flood,sand,Mixed,none,1799.4,33.7,31,No
1506,Soth,rice,24/02/2022,06/06/2022,33.97,127265,Flood,loam,Non,Herbicid,1410.2,25,51,Yes
1507,East,cotton,25/01/2021,30/04/2021,20.55,36535,Drip,Peat,nitrogen based,MIXED,1604.7,13.7,46,yes
1508,South,Cotton,02/03/2025,01/06/2025,46.61,87829,DRIp,peat,phosphate based,Nne,636.7,10.2,41,no
1509,North,Soybean,12/05/2023,27/08/2023,4.91,14361,Drip,Peat,phosphate based,Herbicide,648.7,31.3,39,No
1510,Soth,Cotton,06/11/2022,29/04/2023,25.82,52757,None,Cl ay,Organic,Insecticide,1741.8,19.1,33,No
1511,East,Rice,08/03/2024,27/08/2024,45.97,151332,Nne,sand,nitrogen based,Mixed,1268.2,17.9,36,no
1512,suoth,rice,05/12/2024,26/03/2025,45.25,208974,None,SANDY,mixd,herbicide,544.9,30,32,No
1513,South,cotton,06/10/2020,15/02/2021,8.25,20769,Sprink ler,LOAM,ORGANIC,mixed,1095.9,33.6,26,no
1514,South,Soy,04/11/2024,19/03/2025,18.65,50084,DRIp,Peat,Nitrogen-based,Insecticide,1403.1,28.7,40,no
1515,Soth,wheat,22/05/2020,15/10/2020,31.15,105943,dripp,Peat,Mixed,Insecticide,515.2,14.3,27,No
1516,West,wheat,19/07/2021,04/01/2022,8.39,29779,SPRINKLER,Cl ay,Non,Nne,1344.3,19.8,55,no
1517,North,Corn,01/05/2024,02/09/2024,48.42,181940,Flood,Silt,mixd,fungicid,180.1,29,67,no
1518,South,Barley,05/06/2024,14/09/2024,45.78,164029,flood,Clay,ORGANIC,herbicide,677,32.7,50,no
1519,Soth,Wheat,15/10/2024,01/03/2025,8.76,30611,sprnkler,Loam,None,Fungicide,1380.5,35,65,No
1520,Soth,Cotton,29/04/2022,09/09/2022,6.5,13953,DRIp,Clay,organik,herbicide,383.8,22.8,70,No
1521,East,Corn,27/11/2021,20/03/2022,4.73,23204,dripp,silt,Non,Insecticide,522.2,30.6,26,yes
1522,suoth,Soybean,28/03/2025,10/07/2025,45.52,90973,Drip,sand,Non,MIXED,1770.3,11.2,54,No
1523,West,Cotton,01/06/2024,20/10/2024,10.08,19157,Drip,loam,Phyosphate-based,Fungi cide,1381.2,17.1,37,no
1524,North,Soy,05/11/2022,26/03/2023,21.11,56324,Dr ip,PEAT,organik,Herbicide,1047.9,19.3,61,No
1525,west,barlay,01/07/2021,26/11/2021,22.72,53077,flood,Si lt,MIXED,Fungicide,500.7,34.4,38,No
1526,suoth,cotton,07/08/2024,09/12/2024,30.15,59669,None,silt,Nitrogn-based,Fungicide,748.7,10.1,25,No
1527,suoth,rice,06/01/2020,24/05/2020,4.05,13323,Nne,Silt,Nitrogn-based,none,1191.2,17.7,56,No
1528,East,cotton,02/08/2021,27/01/2022,11.72,22087,Nne,loam,Nitrogn-based,Insectcide,395.1,33.3,30,Yes
1529,South,barlay,26/01/2024,25/06/2024,46.61,104028,Sprink ler,peat,Phyosphate-based,herbicide,1015.3,17.7,46,No
1530,South,Cotton,03/09/2021,24/01/2022,45.47,71054,Dr ip,Cly,Nitrogn-based,Insectcide,877.1,15.6,35,no
1531,East,Soybean,11/09/2024,03/03/2025,39.17,102920,DRIp,Peet,Organic,Fungi cide,1005.7,28.3,47,No
1532,Soth,cotton,17/04/2023,06/08/2023,1.46,2666,None,Si lt,mixd,Herbicide,300.6,28.6,38,Yes
1533,South,wheat,02/04/2023,15/07/2023,16.69,46421,Dr ip,silt,Nitrogen-based,Nne,302.3,21.8,38,No
1534,West,cotton,13/09/2023,28/12/2023,31.58,57158,None,Lom,Non,herbicide,1931.8,33.7,44,yes
1535,North,Soy,29/09/2022,27/03/2023,14.12,49718,Sprinkler,Peet,nitrogen based,mixed,1960.8,15.1,31,no
1536,suoth,Wheat,07/11/2024,12/02/2025,45.52,149001,none,Lom,Phosphate-based,Fungi cide,909.7,32.8,43,no
1537,suoth,Soybean,31/10/2020,18/02/2021,31.88,88244,SPRINKLER,Silt,ORGANIC,None,1599.1,28.9,50,yes
1538,West,Soybean,03/07/2022,14/10/2022,4.06,8969,Sprinkler,PEAT,Mixed,Insecticide,1346,19.2,46,no
1539,South,corn,08/01/2023,31/05/2023,45.5,244724,Sprink ler,Loam,Phyosphate-based,herbicide,322.1,30.2,30,no
1540,suoth,barlay,18/09/2022,02/03/2023,47.91,129565,Dr ip,Cl ay,Phosphate-based,Fungicide,663.7,13.3,37,Yes
1541,west,corn,07/12/2021,07/05/2022,4.35,19193,Dr ip,Clay,Nitrogen-based,Insectcide,695.9,13.3,34,Yes
1542,North,wheat,11/11/2021,22/04/2022,26.85,103858,none,loam,Mi xed,mixed,1232,33.2,43,No
1543,North,barlay,04/02/2023,30/07/2023,15.52,47189,Sprinkler,Peet,ORGANIC,herbicide,1202,12.4,55,no
1544,suoth,cotton,11/04/2024,04/09/2024,19.95,43026,Sprinkler,San dy,nitrogen based,insecticide,1854.7,10.1,34,Yes
1545,East,barlay,17/01/2023,10/05/2023,9.39,22459,DRIp,LOAM,ORGANIC,fungicid,1601.1,19.7,61,No
1546,suoth,Barley,11/02/2022,29/07/2022,29.11,65978,SPRINKLER,Sandy,phosphate based,Mixed,1728,12.6,37,No
1547,East,corn,21/07/2022,06/12/2022,47.92,237531,Flood,sand,none,Insecticide,1793.3,31.6,41,no
1548,suoth,cotton,25/03/2025,07/08/2025,25.4,46429,SPRINKLER,SANDY,none,fungicid,1622.4,33.1,29,No
1549,west,Soybeans,21/10/2021,07/04/2022,4.6,12556,None,SANDY,Mixed,Herbicid,732.5,22.1,45,no
1550,Soth,Rice,15/11/2024,16/02/2025,31.19,137471,sprnkler,PEAT,Nitrogn-based,Insectcide,508.5,20.6,63,Yes
1551,North,Rice,21/01/2021,17/07/2021,17.34,70041,none,LOAM,ORGANIC,MIXED,1186.4,23.5,44,no
1552,suoth,Soybean,29/11/2023,14/03/2024,42.87,120481,Sprink ler,Sandy,Phosphate-based,mix ed,1410.2,15.7,31,No
1553,west,Barley,04/05/2021,02/10/2021,22.02,63443,Dr ip,Cly,Phyosphate-based,fungicid,834.5,17.4,39,no
1554,East,Soy,17/03/2023,16/08/2023,10.05,21839,None,peat,organik,Insecticide,1711.8,12.5,39,no
1555,East,Wheat,23/02/2022,07/06/2022,9.96,28991,Flod,Silt,organik,Mixed,1925.1,21.2,47,No
1556,North,corn,23/04/2021,12/09/2021,38.55,196674,sprnkler,loam,Mi xed,None,1181.9,25.3,57,Yes
1557,West,Soybeans,19/10/2024,14/03/2025,13.65,38879,Dr ip,peat,nitrogen based,Nne,967.5,33.3,68,no
1558,suoth,cotton,07/05/2024,10/08/2024,38.48,79556,None,silt,Nitrogen-based,Fungicide,1701.5,28.5,26,No
1559,South,Barley,21/04/2022,28/07/2022,10.69,27366,Sprinkler,Clay,Mixed,Herbicid,146.1,28.1,56,no
1560,East,Soybean,30/03/2020,31/07/2020,16.42,46999,Floo d,San dy,nitrogen based,mixed,345.1,17.7,39,Yes
1561,Soth,rice,13/10/2021,04/04/2022,23.54,99537,sprnkler,Peet,organik,Insectcide,1706.7,32.2,31,No
1562,Soth,corn,05/03/2024,13/07/2024,47.19,290655,flood,Peat,organik,Insecticide,1490.9,33.7,33,Yes
1563,East,Barley,26/08/2022,25/11/2022,46.62,132244,None,Peet,Nitrogen-based,fungicid,890.7,33.3,52,No
1564,West,corn,15/12/2023,12/06/2024,10.74,45344,Sprinkler,Loam,mixd,Fungi cide,1788.8,11,46,yes
1565,West,rice,13/02/2025,08/08/2025,18.23,85793,SPRINKLER,Si lt,none,Insectcide,767.8,25.1,27,no
1566,west,Wheat,19/07/2024,23/12/2024,7.9,21649,Sprinkler,Peet,organik,Herbicide,1304.3,26.1,66,no
1567,Soth,Wheat,19/02/2022,01/08/2022,25.74,80641,none,sand,mixd,Fungi cide,1305.2,17.4,26,no
1568,west,Soy,01/03/2022,10/08/2022,23.3,59872,sprnkler,Clay,Organic,Herbicid,450.2,34.8,46,No
1569,Soth,wheat,21/09/2023,17/01/2024,45.09,136195,sprnkler,LOAM,Phosphate-based,Herbicide,641.2,17.3,49,no
1570,suoth,Rice,10/06/2024,02/12/2024,46.54,181417,SPRINKLER,Sandy,organik,Fungicide,1840.4,15.4,49,No
1571,suoth,barlay,07/08/2024,18/12/2024,19.49,41047,SPRINKLER,Peat,Phosphate-based,none,448.5,22.1,56,No
